tweet_id,airline_sentiment_confidence,negativereason,negativereason_confidence,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,sentiment_result,airline
5.68e+17,1,Customer Service Issue,0.684,NaN,geekydewd,NaN,0,"@united can't DM, you're not following. LLY144. Rebooked on #UA1516 but still need seats.",NaN,2/18/2015 15:04,"CO Springs, Occupied Colorado",Mountain Time (US & Canada),negative,United
5.68e+17,1,Lost Luggage,0.3366,NaN,Dayrean,NaN,0,@united the supervisor on situation- Stacey took all our details-no claim number given to us,NaN,2/18/2015 15:02,NaN,NaN,negative,United
5.68e+17,1,Late Flight,1,NaN,MattEngelbrecht,NaN,0,@united 1 hour since boarding began and we're still sitting at the gate.  #UA507,NaN,2/18/2015 15:01,"Lakewood, Colorado",Mountain Time (US & Canada),negative,United
5.68e+17,1,Late Flight,1,NaN,frannie_ryan,NaN,0,@united Tks for reply. PSP employees blamed Late Flight departure on POTUS when main reasons were DVR flt Late Flight &amp; insufficient ground crew to handle,NaN,2/18/2015 15:01,Memphis TN,Central Time (US & Canada),negative,United
5.68e+17,1,Bad Flight,0.3434,NaN,christinebpc,NaN,0,@united took this one just for you. Not a window. Also not fun if you get motion sick. http://t.co/m81rV0blxs,NaN,2/18/2015 14:52,"Houston, Texas",Central Time (US & Canada),negative,United
5.68e+17,0.6617,NaN,NaN,NaN,AlexSenchak,NaN,0,"@united they are all -pilots, FA and ground personnel doing a great job. Weather is to blame... Who do I talk to about that :)",NaN,2/18/2015 14:50,"Boston, MA ",Atlantic Time (Canada),positive,United
5.68e+17,0.6842,Late Flight,0.6842,NaN,gailmmath,NaN,0,"@united I find this text funny, considering we are still sitting here because 2 seats need to be changed out. http://t.co/LoLuWfCi11",NaN,2/18/2015 14:50,NaN,NaN,negative,United
5.68e+17,1,Bad Flight,1,NaN,santiagopinzong,NaN,0,"@united #1007 Houston-Bogota with an engine problem, mechanics trying to ""fix"" the problem, safety first, better to change the plane",NaN,2/18/2015 14:49,Colombia,Central Time (US & Canada),negative,United
5.68e+17,0.6598,Flight Attendant Complaints,0.3608,NaN,AlexSenchak,NaN,0,@united thanks! Makes sense. Just annoying that it can't be determined better.,NaN,2/18/2015 14:45,"Boston, MA ",Atlantic Time (Canada),negative,United
5.68e+17,0.6593,NaN,0,NaN,GeorgeMcflyOG,NaN,0,@united patiently drinking and tweeting about my experience,NaN,2/18/2015 14:43,NJ ,Eastern Time (US & Canada),neutral,United
5.68e+17,1,Can't Tell,0.6739,NaN,GeorgeMcflyOG,NaN,0,@united you have yourselves to blame for giving me the time to get drunk and tell you how I feel about your overpriced sub par airline,NaN,2/18/2015 14:43,NJ ,Eastern Time (US & Canada),negative,United
5.68e+17,1,Cancelled Flight,1,NaN,GeorgeMcflyOG,NaN,0,@united idea: if u don't want us to be frustrated don't Cancelled Flight flights because your crew overflowed a toilet. Get a plumber,NaN,2/18/2015 14:42,NJ ,Eastern Time (US & Canada),negative,United
5.68e+17,1,Late Flight,1,NaN,GeorgeMcflyOG,NaN,0,@united I will be patient in my luxurious middle seat on my next delayed flight,NaN,2/18/2015 14:40,NJ ,Eastern Time (US & Canada),negative,United
5.68e+17,0.6678,Flight Booking Problems,0.3381,NaN,GeorgeMcflyOG,NaN,0,@united I will be patient as your agent explains how you have me booked on a new flight for 6:18 when that plane doesn't arrive until 6:07,NaN,2/18/2015 14:39,NJ ,Eastern Time (US & Canada),negative,United
5.68e+17,0.6667,Lost Luggage,0.6667,NaN,Dayrean,NaN,0,@united please help trace my luggage which was put through without a name tag on 11 February 2014 at Albuquerque airport,NaN,2/18/2015 14:37,NaN,NaN,negative,United
5.68e+17,1,Customer Service Issue,0.65,NaN,GeorgeMcflyOG,NaN,0,@united be patient while I let this string of tweets go out showing people you are bad at your business,NaN,2/18/2015 14:37,NJ ,Eastern Time (US & Canada),negative,United
5.68e+17,1,Cancelled Flight,0.6629,NaN,GeorgeMcflyOG,NaN,0,@united I think you guys had a half full flight at 4 so you held our overbooked 3pm flight to fill the other one then Cancelled Flightled mine,NaN,2/18/2015 14:36,NJ ,Eastern Time (US & Canada),negative,United
5.68e+17,1,NaN,NaN,NaN,sdgarguilo,NaN,0,"@united's in-flight promo on their TV's includes Brian Williams. Tough to edit that quickly. Not a complaint, just an observation.",NaN,2/18/2015 14:35,Earth (for now...),Eastern Time (US & Canada),neutral,United
5.68e+17,1,Can't Tell,0.7021,NaN,frqnttraveler,NaN,1,@united thanks I'll fill out the form that no one reads or responds to.,NaN,2/18/2015 14:35,california,NaN,negative,United
5.68e+17,1,Cancelled Flight,1,NaN,GeorgeMcflyOG,NaN,0,@united I was patient when they refused to switch my flight Bc of my checked bag then Cancelled Flightled the one I was on,NaN,2/18/2015 14:34,NJ ,Eastern Time (US & Canada),negative,United
5.68e+17,1,Customer Service Issue,1,NaN,Astonvillausa,NaN,0,"@united   sent DM last week, re: suit regarding your error. No response was given. Please Answer DM or tell me who to send suit to....",NaN,2/18/2015 14:31,"Chicago, Illinois ",Central Time (US & Canada),negative,United
5.68e+17,0.6769,NaN,NaN,NaN,DCconnick,NaN,0,@united Will have to try standby in Denver tonight or will have to Cancelled Flight father son trip till next year. Thx for trying.,NaN,2/18/2015 14:24,NaN,NaN,positive,United
5.68e+17,1,Late Flight,0.6778,NaN,shikai590,NaN,0,@united I wrote to you but got nothing.and I am out of US .It is very simple thing.Will ypu provide compensation for your delay?,NaN,2/18/2015 14:23,NaN,NaN,negative,United
5.68e+17,1,NaN,NaN,NaN,MikeFromRBLX,NaN,0,@united How many 787s do you currently operate and what other aircraft do you operate?,NaN,2/18/2015 14:16,roblox.com,Eastern Time (US & Canada),neutral,United
5.68e+17,1,Customer Service Issue,0.6752,NaN,qlyss8,NaN,0,"“@united: @qlyss8 We don't want our customers to be frustrated. Thank you for your patience. ^JT” A lovely sentiment, but not a $180 one.",NaN,2/18/2015 14:10,"Texas, USA",Mountain Time (US & Canada),negative,United
5.68e+17,1,Customer Service Issue,0.6518,NaN,sjking2000,NaN,0,@united 4 different departure / arrival updates for UA304??? In 1hr. Please!,NaN,2/18/2015 14:09,"California, US",Pacific Time (US & Canada),negative,United
5.68e+17,0.7047,Bad Flight,0.7047,NaN,christinebpc,NaN,0,@united nope. Really. No window at all for 10A. 10F has one. 8 and 11 has one. None for 10A. So sad...,NaN,2/18/2015 14:09,"Houston, Texas",Central Time (US & Canada),negative,United
5.68e+17,1,Can't Tell,1,NaN,bethanycknowles,NaN,0,"@united #vegan meals can be more creative than noodles, peas, and zukes. Non-vegan yogurt is not acceptable for a vegan. Can you do better?",NaN,2/18/2015 14:08,NaN,Eastern Time (US & Canada),negative,United
5.68e+17,1,NaN,NaN,NaN,qlyss8,NaN,0,"@united well, thanks for not charging me for switching my two Cancelled Flightled flights anyway. That was pretty nice. #stillmakingmepoorthough",NaN,2/18/2015 14:02,"Texas, USA",Mountain Time (US & Canada),positive,United
5.68e+17,1,NaN,NaN,NaN,ToddWalsh,NaN,0,@united well it IS John Hughes' birthday. But I will stick w the plane &amp; hold off on trains &amp; automobiles. Gate workers are doing well.,NaN,2/18/2015 14:01,"ÜT: 33.449738,-112.049072",Pacific Time (US & Canada),positive,United
5.68e+17,0.6871,Can't Tell,0.3552,NaN,trueceltsfan,NaN,0,@united - my son left his tablet on plane.  Am out of country and can not call easily.  Is there an email to contact?,NaN,2/18/2015 13:59,NaN,NaN,negative,United
5.68e+17,1,Customer Service Issue,0.6639,NaN,JTMacrizzle,NaN,0,"I will, if you can show me where this new program is beneficial to your longstanding loyal consumers... @united","[0.0, 0.0]",2/18/2015 13:53,"Arlington, VA",Quito,negative,United
5.68e+17,1,Customer Service Issue,0.6861,NaN,ptau,NaN,0,@united all i hear is blah blah blah ....you shoulda used that $400 to buy a @burningman ticket instead. &amp; ill be driving there not flying,NaN,2/18/2015 13:52,Chasing Carmen San Diego,Central Time (US & Canada),negative,United
5.68e+17,0.6632,Lost Luggage,0.6632,NaN,ASID_CEO,NaN,0,"@united yes, supposed to be here by 6PM. I have a Board Meeting tomorrow. Fingers crossed.","[33.5089001, -112.02901444]",2/18/2015 13:52,"Washington, DC",Central Time (US & Canada),negative,United
5.68e+17,1,Cancelled Flight,0.6677,NaN,GeorgeMcflyOG,NaN,0,@united thanks for not letting me switch flights Bc I had a checked bag then Cancelled Flighting my flight forcing me to take another 3 hrs Late Flightr!,NaN,2/18/2015 13:51,NJ ,Eastern Time (US & Canada),negative,United
5.68e+17,1,NaN,NaN,NaN,willyvideo,NaN,0,@united thank you! Love united!! Have 4 flights today!,NaN,2/18/2015 13:51,NaN,Pacific Time (US & Canada),positive,United
5.68e+17,1,NaN,NaN,NaN,kklausser,NaN,0,"@united Just did, thanks for checking! :)",NaN,2/18/2015 13:51,"Jacksonville, FL",Eastern Time (US & Canada),positive,United
5.68e+17,1,Cancelled Flight,1,NaN,qlyss8,NaN,0,@united just informed you don't reimburse for issues due to weather. this is why your flights keep getting Cancelled Flightled--Thor hates you,NaN,2/18/2015 13:49,"Texas, USA",Mountain Time (US & Canada),negative,United
5.68e+17,1,Lost Luggage,1,NaN,caitieamanda,NaN,0,"@united Midland couldn't get our bags to connect on our Intl flight to Sydney, so have to get em in LA &amp; check em in there.",NaN,2/18/2015 13:49,"Brisbane, Australiaaa!",Brisbane,negative,United
5.68e+17,1,Can't Tell,1,NaN,OldMarks,NaN,1,@united this may be the last time I fly your airline.,"[38.94494175, -77.45367931]",2/18/2015 13:45,"Mobile, AL.",Central Time (US & Canada),negative,United
5.68e+17,1,Flight Attendant Complaints,0.6495,NaN,DaveGraf1965,NaN,1,"@united Is your company motto: ""I do not care!!!""  I heard several times from your employees to your clients in the past week.""  #idonotcare",NaN,2/18/2015 13:44,NaN,Atlantic Time (Canada),negative,United
5.68e+17,1,Flight Attendant Complaints,0.655,NaN,fatihguvenen,NaN,0,@united you should tell that to the staff at LAX then. I boarded group 5 at the very end of the queue as a Gold member. Thanks for nothing.,NaN,2/18/2015 13:37,minneapolis,Central Time (US & Canada),negative,United
5.68e+17,1,Flight Attendant Complaints,0.3556,NaN,dbmain,NaN,1,"@united Missing crew, passenger doc problems, frozen toilets, and now we're off the plane. Give me my money back.  UA3466","[41.98160558, -87.90496847]",2/18/2015 13:35,NaN,NaN,negative,United
5.68e+17,1,NaN,NaN,NaN,quade181,NaN,0,@united Fantastic job by your people today on ua22 from Dublin. A jam packed plane but the crew was wonderful!!,NaN,2/18/2015 13:31,"Paramus, NJ",NaN,positive,United
5.68e+17,1,Late Flight,0.3478,NaN,RohKapx1,NaN,0,"@united there was 20 min to departure, no one waiting. On being pressed ground staffer threatened ""do you want to get to SF today"" #fail",NaN,2/18/2015 13:26,DFW & SF,Central Time (US & Canada),negative,United
5.68e+17,1,Flight Booking Problems,0.6481,NaN,140JustinC,NaN,0,@united flying lax to Sfo and system won't let me check in. Your site tells me to do it through @AirCanada and they tell me through you.,NaN,2/18/2015 13:25,Fredericton NB,Atlantic Time (Canada),negative,United
5.68e+17,0.6621,Lost Luggage,0.6621,NaN,Perisspiceladle,NaN,0,"@united and btw, the @Virgin and @JetBlue managed on time departures same time same destination- &amp; wouldn't take away a 9year old kids bag!",NaN,2/18/2015 13:24,"San Francisco Bay Area, USA",Central Time (US & Canada),negative,United
5.68e+17,1,NaN,NaN,NaN,ThomasGutches,NaN,0,@united can I just go ahead and live in your premium cabins? I'm in heaven now en route to LHR,NaN,2/18/2015 13:22,"Sacramento, CA / Columbus, OH",Eastern Time (US & Canada),positive,United
5.68e+17,0.6735,Can't Tell,0.6735,NaN,qlyss8,NaN,0,"@united feeling poor on the church-mouse level here, 180 dollars is enough to make a grown man cry. I'm not a grown man but tears happened",NaN,2/18/2015 13:22,"Texas, USA",Mountain Time (US & Canada),negative,United
5.68e+17,1,Late Flight,1,NaN,Perisspiceladle,NaN,0,@united sure but the plane is an hour Late Flight! Your ontime departure ship sailed away a long time back!,NaN,2/18/2015 13:21,"San Francisco Bay Area, USA",Central Time (US & Canada),negative,United
5.68e+17,1,Late Flight,1,NaN,DCconnick,NaN,0,@united UA6002 MLI-&gt;DEN. Will miss connection UA3530 DEN-&gt;YEG due to delay.,NaN,2/18/2015 13:18,NaN,NaN,negative,United
5.68e+17,1,Customer Service Issue,0.6803,NaN,HeHaithMe,NaN,1,"@united How come you are the ONLY airline, of 90+ flights last year that makes me check my carry-on. Not even gate check...baggage claim?!?",NaN,2/18/2015 13:17,Born/Raised in 314/Home is 317,Eastern Time (US & Canada),negative,United
5.68e+17,1,Cancelled Flight,1,NaN,qlyss8,NaN,1,@united I had to change airports to actually get a flight out when my flight from FAY was Cancelled Flightled twice. $180 taxi ride to RDU--reimburse?,NaN,2/18/2015 13:16,"Texas, USA",Mountain Time (US & Canada),negative,United
5.68e+17,1,NaN,NaN,NaN,RhodseyM,NaN,0,@united it's operated by united as it's a heathrow-Newark flight,NaN,2/18/2015 13:14,London,Greenland,neutral,United
5.68e+17,1,Customer Service Issue,0.6225,NaN,zackintheusa,NaN,0,@united yes of course I have.  Is this how you treat customer with no recourse?,NaN,2/18/2015 13:09,"columbus, oh",Central Time (US & Canada),negative,United
5.68e+17,0.6639,Lost Luggage,0.3706,NaN,MGsoundguy,NaN,0,@united I will be stunned if my bags are in Hartford with me.  The ORD ground crew only had an hour to move my bags 200 yards,NaN,2/18/2015 13:09,"Houston TX
",NaN,negative,United
5.68e+17,1,Customer Service Issue,1,NaN,NikoMLB,NaN,0,"@united Can someone assist me with my DM's? Waiting 1 hour on phone, 2 hours on Twitter.",NaN,2/18/2015 13:07,"New York, NY ",NaN,negative,United
5.68e+17,1,Flight Booking Problems,0.6606,NaN,herestorian,NaN,0,"@united Flight was overbooked! Was offered voucher to wait &amp; take another flight. Gate agent switched me over, retracted voucher offer.",NaN,2/18/2015 13:00,NaN,NaN,negative,United
5.68e+17,0.6771,NaN,NaN,NaN,kennykhlee,NaN,0,@united thank you!,NaN,2/18/2015 12:59,San Francisco,Pacific Time (US & Canada),positive,United
5.68e+17,0.6768,NaN,0,NaN,greghei1,NaN,0,@united Thanks - it's very helpful to understand that the reduced price seats that are sold at check-in have priority over the certificates.,NaN,2/18/2015 12:46,"Fremont, California",Pacific Time (US & Canada),positive,United
5.68e+17,1,Late Flight,1,NaN,JackAcree,NaN,0,@united As a Million Miler I've been delayed plenty. NEVER in the amateurish way@SilverAirwsys does it. I'd be embarrassed to be affiliated.,NaN,2/18/2015 12:44,United States,Eastern Time (US & Canada),negative,United
5.68e+17,1,Flight Booking Problems,0.6458,NaN,froyomama,NaN,0,"@united airlines claims to have a low fare guarantee, but they won't honor a lower fare that I found.",NaN,2/18/2015 12:41,NaN,Central Time (US & Canada),negative,United
5.68e+17,1,Late Flight,1,NaN,DCconnick,NaN,0,@united Another delayed United flight. I should not be this surprised or upset. I'm mostly disappointed I have to Cancelled Flight my trip with my dad,NaN,2/18/2015 12:41,NaN,NaN,negative,United
5.68e+17,1,Bad Flight,0.3752,NaN,RhodseyM,NaN,0,"@united still can't dm, it's LH7631 on 21/2/15",NaN,2/18/2015 12:41,London,Greenland,negative,United
5.68e+17,1,NaN,NaN,NaN,IrisSanchezCDE,NaN,0,@united Thank you Margo at Houston's Bush Intercontinental for getting me home earlier.,NaN,2/18/2015 12:41,USA,Central Time (US & Canada),positive,United
5.68e+17,1,Customer Service Issue,0.6704,NaN,scofro14,NaN,0,"@united, I booked our flights w/ @WestJet. I saw the same prices each time I searched. It wasn't the least bit frustrating. #customerservice",NaN,2/18/2015 12:40,NaN,Mountain Time (US & Canada),negative,United
5.68e+17,0.6409,Flight Booking Problems,0.6409,NaN,scofro14,NaN,0,"@united, Thanks, but I didn't want to see 'we've started your flight search over' OR 'the fare &amp; rules for this itinerary has changed' again",NaN,2/18/2015 12:37,NaN,Mountain Time (US & Canada),negative,United
5.68e+17,1,Late Flight,1,NaN,jesisforlovers,NaN,0,@united my cats flight was delayed 1+hour  she will be arriving to Hawaii after 5 &amp; I won't be able to pick her up until tomorrow 😭,NaN,2/18/2015 12:27,"Oahu, Hi",Central Time (US & Canada),negative,United
5.68e+17,0.6368,Bad Flight,0.6368,NaN,ajhoekst,NaN,0,"@united I did not, my mind was on getting to the next flight.",NaN,2/18/2015 12:27,"Novi, MI",Eastern Time (US & Canada),negative,United
5.68e+17,1,Lost Luggage,1,NaN,zackintheusa,NaN,0,@united now you've lost my bags too.  At least nobody has done anything to help out.  This is absurd.,NaN,2/18/2015 12:27,"columbus, oh",Central Time (US & Canada),negative,United
5.68e+17,1,Customer Service Issue,0.3471,NaN,JeffPfeifer,NaN,0,@united What's up with the reduction in E+ on 737-900s? 1K who can no longer confirm E+.  Forget upgrades - just want legroom. #unitedfail,NaN,2/18/2015 12:26,"Denver, CO",Mountain Time (US & Canada),negative,United
5.68e+17,1,Customer Service Issue,0.352,NaN,herestorian,NaN,0,@united offered me a voucher to switch flights. Now voucher offer doesn’t exist &amp; the gate agent switched me to a delayed flight!,NaN,2/18/2015 12:22,NaN,NaN,negative,United
5.68e+17,0.672,NaN,0,NaN,jordanslott,NaN,0,@united when southwest did this to us -- a mechanical problem at least they gave us round trip vouchers. Will you step up to the pLate Flight too?,NaN,2/18/2015 12:14,"Jersey City, NJ",NaN,neutral,United
5.68e+17,1,Flight Booking Problems,0.6526,NaN,jenny0z,NaN,0,@united I usually like flying with you guys but $200 fee to use my credit seems ridiculous #notcool #exhorbitantfees,NaN,2/18/2015 12:12,new york city ,NaN,negative,United
5.68e+17,1,Lost Luggage,0.6733,NaN,prof_west,NaN,0,"@united Thanks, but not so much the missing bag as the nonexistent staff at this apparent remote outpost (busy airport for city of ~1M).",NaN,2/18/2015 12:11,"Edmonton, Alberta, Canada",Mountain Time (US & Canada),negative,United
